timestamp,title,price,original_price,shipping,item_url,discount_amount,discount_percentage
2026-03-22 18:48:34,Samsung Galaxy S23 Ultra 256GB S918U Unlocked - Good,379.99,379.99,Free shipping,https://www.ebay.com/itm/256460585805?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,0.0,0.0
2026-03-22 18:48:34,Google Pixel 8 | 8a | 8 Pro - 128GB | 256GB  - Unlocked Verizon T-Mobile AT&T,237.45,244.95,Free shipping,https://www.ebay.com/itm/276806870275?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,7.5,3.06
2026-03-22 18:48:35,Apple iPhone 16 Pro Max 256GB Unlocked Excellent Condition,825.99,825.99,Free shipping,https://www.ebay.com/itm/356605681295?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423,0.0,0.0
2026-03-22 18:48:41,Apple Watch Series 9 41mm 45mm GPS + WiFi + Cellular Unlocked - Good,184.49,184.49,Free shipping,https://www.ebay.com/itm/156768730837?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411,0.0,0.0
2026-03-23 05:09:50,"Garmin DriveSmart 86 8"" GPS for Automobile with North American Maps 010-02471-00",189.99,349.99,Shipping info unavailable,https://www.ebay.com/itm/175702358221?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,160.0,45.72
2026-03-23 05:09:50,Nintendo Switch OLED 64GB Game Console + 1 Year🛡️ Warranty | 2-Day Shipping📦✈️,269.99,399.99,Shipping info unavailable,https://www.ebay.com/itm/357950678927?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,130.0,32.5
2026-03-23 05:09:50,Garmin GPSMAP 67i Handheld GPS w/ inReach Satellite SOS & Messaging 010-02812-00,449.99,599.99,Shipping info unavailable,https://www.ebay.com/itm/176812013633?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,150.0,25.0
2026-03-23 05:09:50,FAO Schwarz Thunderbolt Jet X2 Drone,25.99,59.99,Free shipping,https://www.ebay.com/itm/175846348812?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,34.0,56.68
2026-03-23 05:09:50,Garmin eTrex 22x GPS + GLONASS Rugged Outdoor Handheld  010-02256-00,149.99,199.99,Shipping info unavailable,https://www.ebay.com/itm/174645062353?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,50.0,25.0
2026-03-23 05:09:50,Garmin GPSMAP 67 Outdoor Handheld Sensors and Multi-Band Support 010-02813-00,379.99,499.99,Shipping info unavailable,https://www.ebay.com/itm/177257027186?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,120.0,24.0
2026-03-23 05:09:50,VIZIO V20x-J8B-RB V-Series 2.0 Compact Sound Bar - Certified Refurbished,64.99,149.95,Shipping info unavailable,https://www.ebay.com/itm/135394456824?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,84.96,56.66
2026-03-23 05:09:50,"Apple MacBook Pro (16-inch, M1 Pro, 2021) 16GB RAM -1TB SSD - Good",749.0,749.0,Free shipping,https://www.ebay.com/itm/365615503693?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,0.0,0.0
2026-03-23 05:09:51,"Sylvania 10.1"" Dual-Screen Portable DVD Player (Recertified)",44.8,99.8,Shipping info unavailable,https://www.ebay.com/itm/186998772670?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,55.0,55.11
2026-03-23 05:09:51,Garmin Edge Explore 2 Touchscreen GPS Cycling Computer 010-02703-00,189.99,299.99,Shipping info unavailable,https://www.ebay.com/itm/205073369538?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,110.0,36.67
2026-03-23 05:09:51,Garmin Dash Cam 67W Recorder - 1440p and 180 Degree Field of View 010-02505-05,154.99,259.99,Shipping info unavailable,https://www.ebay.com/itm/175663611029?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,105.0,40.39
2026-03-23 05:09:51,Sony STR-DH190 2-Channel Stereo Receiver with Bluetooth Phono & Aux Input,176.8,198.0,Shipping info unavailable,https://www.ebay.com/itm/187169544272?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,21.19999999999999,10.71
2026-03-23 05:09:51,Arlo FB1001B-100NAR Pro 3 WiFi Security Floodlight Camera -Certified Refurbished,94.99,275.0,Shipping info unavailable,https://www.ebay.com/itm/135247384837?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,180.01,65.46
2026-03-23 05:09:51,Garmin eTrex SE Rugged Outdoor GPS with Internal Compass 010-02734-00,99.99,149.99,Shipping info unavailable,https://www.ebay.com/itm/205461800460?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,50.000000000000014,33.34
2026-03-23 05:09:51,"Acer Predator Helios Neo 14.5"" Intel Ultra 7-155H 16GB 1TB SSD NVIDIA RTX 4070",949.99,1399.99,Shipping info unavailable,https://www.ebay.com/itm/358067769879?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,450.0,32.14
2026-03-23 05:09:51,"Sylvania 10.1"" Dual-Screen Portable DVD Player (Recertified)",44.8,99.8,Shipping info unavailable,https://www.ebay.com/itm/167959451602?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,55.0,55.11
2026-03-23 05:09:52,"JBL JBLGO3BLKAM-Z Go 3 Portable Bluetooth Speaker, Black - Certified Refurbished",32.99,49.99,Shipping info unavailable,https://www.ebay.com/itm/134261977852?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,17.0,34.01
2026-03-23 05:09:52,Arlo FB1001-100NAS Pro 3 Floodlight Security Camera White -Certified Refurbished,94.99,299.99,Shipping info unavailable,https://www.ebay.com/itm/133901390535?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,205.0,68.34
2026-03-23 05:09:52,Nintendo Switch OLED 64GB Console + 1 Year🛡️ Warranty | 2-Day Shipping! 📦✈️,269.95,399.99,Shipping info unavailable,https://www.ebay.com/itm/297795214177?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,130.04000000000002,32.51
2026-03-23 05:09:52,Nintendo Switch OLED 64GB White Console + 🛡️ Screen Protector & SD Card Bundle,289.99,399.99,Shipping info unavailable,https://www.ebay.com/itm/285772594436?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,110.0,27.5
2026-03-23 05:09:52,Nintendo Switch Lite 32GB + Screen Protector 🛡️ + FREE 2-DAY Shipping ✈️,189.99,229.99,Shipping info unavailable,https://www.ebay.com/itm/285776718567?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,40.0,17.39
2026-03-23 05:09:52,"Garmin dezl Headset 200, Premium Trucking Headset with Active Noise Cancellation",179.99,399.99,Shipping info unavailable,https://www.ebay.com/itm/175884229650?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,220.0,55.0
2026-03-23 05:09:52,Garmin Dash Cam 47 - Continuous HD Video Recording for Automobiles 010-02505-00,119.99,169.99,Shipping info unavailable,https://www.ebay.com/itm/186693404967?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,50.000000000000014,29.41
2026-03-23 05:09:52,JBL JBLT520BTPURAM-Z Tune 520BT Wireless Headphones Purple Certified Refurbished,32.99,49.95,Shipping info unavailable,https://www.ebay.com/itm/135462659600?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,16.96,33.95
2026-03-23 05:09:52,JBL Go 3 Portable Bluetooth Speaker - Certified Refurbished,32.99,39.95,Shipping info unavailable,https://www.ebay.com/itm/134779384835?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,6.960000000000001,17.42
2026-03-23 05:09:53,JBLBAR1000PROBLKAM-Z 7.1.4 Ch Dolby Atmos Soundbar System -Certified Refurbished,699.0,1199.95,Shipping info unavailable,https://www.ebay.com/itm/134810314533?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,500.95000000000005,41.75
2026-03-23 05:09:55,"Proscan 10.1"" Tablet/Portable DVD Combo 2GB/32GB Multi-touch screen w/ HDMI",49.99,139.99,Free shipping,https://www.ebay.com/itm/364156102432?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409,90.0,64.29
2026-03-23 05:09:58,"JBL JBLLINK20BLKUS-Z Link 20 Voice-activated Portable Speaker,Black-Refurbished",79.99,79.99,Free shipping,https://www.ebay.com/itm/136931880915?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403,0.0,0.0
2026-03-23 05:09:59,Apple AirPods Max USB-C 2nd Generation Midnight MWW43AM/A Bluetooth 2024 Model,389.99,549.0,Free shipping,https://www.ebay.com/itm/365379505321?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413,159.01,28.96
2026-03-23 05:09:59,"Sony DVD Player w/ HD Upconversion 1080p Upscaling, HDMI output, Black DVP-SR510",34.98,59.68,Free shipping,https://www.ebay.com/itm/366032027568?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413,24.700000000000003,41.39
2026-03-23 05:10:00,VIZIO 32” Class Full HD 1080p LED Smart TV VFD32M-0807,89.99,169.99,Free shipping,https://www.ebay.com/itm/235812307908?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413,80.00000000000001,47.06
2026-03-23 10:09:01,"ASUS VivoBook Laptop Intel Core Ultra 7 256V 16GB 1 TB SSD 14"" Touch W11H",591.99,761.99,Free shipping,https://www.ebay.com/itm/389430912755?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407,170.0,22.31
2026-03-23 13:23:37,Anker Soundcore 3 Portable Bluetooth Speaker Stereo Waterproof 24Hr Play |Refurb,39.99,50.99,Shipping info unavailable,https://www.ebay.com/itm/385076133167?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,11.0,21.57
2026-03-23 13:23:37,Soundcore Space One Pro FlexiCurve Over-Ear Headphones Adaptive ANC Hi-Res Audio,113.99,199.99,Shipping info unavailable,https://www.ebay.com/itm/383498857763?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,86.00000000000001,43.0
2026-03-23 13:23:37,Soundcore Life Q20 Over-Ear Headphone Hybrid Active Noise Cancelling-Blue|Refurb,22.99,54.99,Shipping info unavailable,https://www.ebay.com/itm/387276659587?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,32.0,58.19
2026-03-23 16:04:42,Skullcandy - Crusher Evo Wireless - Matte Black- (Certified Refurbished),79.99,199.99,Free shipping,https://www.latest.ebay.com/itm/375979493334?src=urllib&_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,120.00000000000001,60.0
2026-03-23 16:04:43,Soundcore Boom 2 Plus Outdoor Speaker BassUp 2.0 USB-C Power Bank 140W|Refurbish,149.99,249.99,Shipping info unavailable,https://www.ebay.com/itm/384231038071?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,100.0,40.0
2026-03-23 16:04:44,Soundcore Mini Portable Bluetooth Speaker Enhanced Bass Noise-Cancelling Mic,22.99,28.99,Shipping info unavailable,https://www.ebay.com/itm/384494598788?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,6.0,20.7
2026-03-23 16:04:44,Soundcore Boom 2 Outdoor Speaker RGB Subwoofer 80W Waterproof Floatable |Refurb,79.99,129.99,Shipping info unavailable,https://www.ebay.com/itm/387378153051?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,50.000000000000014,38.46
2026-03-23 16:04:44,Soundcore C40i Open-Ear Earbuds Clip-On Headphones Breathable Comfort |Refurbish,39.99,119.99,Shipping info unavailable,https://www.ebay.com/itm/383724608162?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,80.0,66.67
2026-03-23 16:04:44,Soundcore Space Q45 Wireless Over-Ear Headphone ANC Reduce Noise to 98% |Refurb,79.99,229.99,Shipping info unavailable,https://www.ebay.com/itm/386522419216?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,150.0,65.22
2026-03-23 16:04:44,NEBULA Cosmos Laser 4K Projector Android TV 10.0 Auto focus Dolby 30W Speaker,679.99,2199.99,Shipping info unavailable,https://www.ebay.com/itm/385942658605?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,1519.9999999999998,69.09
2026-03-23 16:04:44,Soundcore AeroFit Open-Ear Headphones Ergonomic Ear Hook Earbuds 42H Play|Refurb,49.99,129.99,Shipping info unavailable,https://www.ebay.com/itm/383512849155?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,80.0,61.54
2026-03-23 16:04:44,Soundcore Space One Wireless Over-Ear Headphones 40H ANC Playtime | Refurbished,59.99,99.99,Shipping info unavailable,https://www.ebay.com/itm/386708314981?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,39.99999999999999,40.0
2026-03-23 16:04:45,Soundcore Select 4 Go Wireless Shower Speaker Waterproof Floatable for Outdoor,19.99,34.99,Shipping info unavailable,https://www.ebay.com/itm/385101506986?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,15.000000000000004,42.87
2026-03-23 16:04:45,"Soundcore AeroClip by Anker, Open-Ear Earbuds, Clip-On Headphones, Adaptive",69.99,89.99,Shipping info unavailable,https://www.ebay.com/itm/389362674784?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,20.0,22.22
2026-03-23 16:04:45,Anker PowerConf Bluetooth Conference Speaker Meeting Speakerphone 6 Mics| Refurb,62.99,129.99,Shipping info unavailable,https://www.ebay.com/itm/384490759787?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,67.0,51.54
2026-03-23 16:04:45,Soundcore V30i Open-Ear Headphones Ergonomic Ear Hooks Robust Bass Earbud|Refurb,25.99,49.99,Shipping info unavailable,https://www.ebay.com/itm/387336611068?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,24.000000000000004,48.01
2026-03-23 16:04:45,Soundcore AeroFit Open-Ear Headphones Bassup Earbuds Ergonomic Ear Hooks|Refurb,49.99,129.99,Shipping info unavailable,https://www.ebay.com/itm/384231033386?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,80.0,61.54
2026-03-23 16:04:45,NEBULA Anker Capsule 3 Laser Smart Projector 1080P Portable for Home/Outdoor,379.99,799.99,Shipping info unavailable,https://www.ebay.com/itm/385887562764?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,420.0,52.5
2026-03-23 16:04:46,NEBULA Anker Projector Desktop Stand Foldable for Capsule Series |Refurbished,26.99,39.99,Shipping info unavailable,https://www.ebay.com/itm/383724092695?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,13.000000000000004,32.51
2026-03-23 16:04:46,"Bose Solo Soundbar 2 Home Theater, Certified Refurbished",99.0,199.0,Free shipping,https://www.latest.ebay.com/itm/167031735841?src=urllib&_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,100.0,50.25
2026-03-23 16:04:46,"Apple iPad 10.2"" 9th Gen, 64GB, Wi-Fi - Gray - Very Good - 1 YEAR WARRANTY",179.85,399.0,Free shipping,https://www.latest.ebay.com/itm/185243247562?src=urllib&_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,219.15,54.92
2026-03-23 16:04:46,"Microsoft Surface Pro 7 12"" i5 1.1GHz/8GB/128GB (Platinum) PVQ-00001 w/Warranty",249.0,750.0,Free shipping,https://www.latest.ebay.com/itm/376622219595?src=urllib&_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,501.0,66.8
2026-03-23 16:04:46,"VITURE One XR/AR Glasses 120"" Full HD Display Harman Sound Jet Black (Good)",99.99,99.99,Free shipping,https://www.latest.ebay.com/itm/366290146557?src=urllib&_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,0.0,0.0
2026-03-23 16:04:46,Samsung Galaxy S23 Ultra 256GB S918U Unlocked - Good,379.99,379.99,Free shipping,https://www.latest.ebay.com/itm/256460585805?src=urllib&_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,0.0,0.0
2026-03-23 16:04:46,Apple iPhone 17 Pro 256GB Unlocked Good All Colors,913.71,1299.99,Free shipping,https://www.latest.ebay.com/itm/127693879565?src=urllib&_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,386.28,29.71
2026-03-23 16:04:46,Apple iPhone 15 Pro Max A2849 256GB Unlocked Very Good,575.99,575.99,Free shipping,https://www.ebay.com/itm/356227859677?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423,0.0,0.0
2026-03-23 16:04:47,Apple iPhone 17 Pro 256GB Unlocked Very Good All Colors,946.28,946.28,Free shipping,https://www.ebay.com/itm/127693872113?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423,0.0,0.0
2026-03-23 16:04:47,"Apple MacBook Air MJVM2LL/A 2015 Laptop Core i5-5250U 1.6GHz 8GB RAM 128GB, Good",128.99,128.99,Free shipping,https://www.ebay.com/itm/276555001044?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407,0.0,0.0
2026-03-23 16:04:47,Apple HomePod (2nd Generation) Bluetooth Speakers  MQJ73LL A Midnight Excellent,239.99,239.99,Free shipping,https://www.ebay.com/itm/406562926742?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409,0.0,0.0
2026-03-23 16:04:48,GoPro HERO 13 Black 5.3K HDR 27MP Camera 2 Battery Bundle CHDCB-131-RT 2024,229.99,439.99,Free shipping,https://www.ebay.com/itm/387454399706?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430,210.0,47.73
2026-03-23 16:04:48,GoPro HERO 13 Black 5.3K HDR 27MP Camera 2 Battery Bundle CHDCB-131-RT 2024,224.99,439.99,Free shipping,https://www.ebay.com/itm/336371058895?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430,215.0,48.86
2026-03-23 16:04:49,Apple iPad Air 4 WIFI Only 10.9in 64GB - Very Good,239.0,239.0,Free shipping,https://www.ebay.com/itm/167829070957?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415,0.0,0.0
2026-03-23 16:04:49,"Apple iPad 6th Gen - Wi-Fi Only - 128GB - 9.7"" - Excellent",120.0,120.0,Free shipping,https://www.ebay.com/itm/165326480760?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415,0.0,0.0
2026-03-23 16:04:49,"Apple iPad 9 (2021) 10.2"" 64GB 256GB Space Gray Silver WiFi or Cellular - Good",172.99,172.99,Free shipping,https://www.ebay.com/itm/165337813141?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415,0.0,0.0
2026-03-23 16:04:49,EcoFlow 3-in-1 45W USB C Charger with Retractable Cable 2-Port Fast Charger,99.99,109.0,Free shipping,https://www.ebay.com/itm/146825643438?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419,9.010000000000005,8.27
2026-03-23 16:04:49,EcoFlow Rapid Pro Charger (140W 4 Ports) 140W (Max) USB-C 4-in-1 Charger,124.99,139.0,Free shipping,https://www.ebay.com/itm/146812099970?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419,14.010000000000005,10.08
2026-03-23 16:04:49,EcoFlow Rapid Pro Charger (100W 3 Ports) 100W (Max) USB-C 3 in 1 Charger,112.49,129.0,Free shipping,https://www.ebay.com/itm/146812115381?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419,16.510000000000005,12.8
2026-03-23 16:04:49,EcoFlow RAPID 65W GaN USB Type C Charger Block Plug Power Adapter with Cable,37.49,49.99,Free shipping,https://www.ebay.com/itm/146006417024?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419,12.5,25.01
2026-03-23 16:04:49,"3TB 7.2K SAS 3.5"" Hard Drive Fits Dell Server T710 R510 R720 R710 Hot Swap 6Gb/s",24.99,24.99,Free shipping,https://www.ebay.com/itm/223478202247?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421,0.0,0.0
2026-03-23 16:04:49,"1.8TB 10K SAS 2.5"" 12G HARD DRIVE DELL SERVER  R630 R730 T630 R830 R930 R430 HDD",39.99,39.99,Free shipping,https://www.ebay.com/itm/226308802945?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421,0.0,0.0
2026-03-23 16:04:50,256GB NVMe mSATA  PCIe M.2 Solid State Drives  (Lot of 10) Msata HDD Hard drive,349.99,349.99,Free shipping,https://www.ebay.com/itm/225880345187?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421,0.0,0.0
2026-03-23 16:04:50,Recertified Western Digital 8TB WD My Book - RWDBBGB0080HBK-NESN,143.73,269.99,Free shipping,https://www.ebay.com/itm/296201483142?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421,126.26000000000002,46.76
2026-03-23 16:04:50,Apple AirPods 2nd Gen Genuine Replacement Right or Left or Charging Case,15.49,15.49,Free shipping,https://www.ebay.com/itm/115878536964?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403,0.0,0.0
2026-03-23 16:04:50,Genuine Apple AirPods Pro (1st Gen) Replacement Parts Right Left AirPods or Case,27.89,27.89,Free shipping,https://www.ebay.com/itm/126039275830?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403,0.0,0.0
2026-03-23 16:04:50,Sony WH-1000XM6 The Best Wireless Noise Canceling Bluetooth Headphones,299.99,299.99,Free shipping,https://www.ebay.com/itm/267320613152?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403,0.0,0.0
2026-03-23 16:04:50,Sony ULT WEAR 900N Wireless Noise Canceling Bluetooth Headphones - Forest Gray,99.99,249.99,Free shipping,https://www.ebay.com/itm/315380320340?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403,150.0,60.0
2026-03-23 16:04:50,HP 3301SDW LaserJet Pro MFP Wireless Color Printer 499Q3F Toner Included,319.99,319.99,Free shipping,https://www.ebay.com/itm/306249909832?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417,0.0,0.0
2026-03-23 16:04:51,Epson EcoTank ET-2988 Printer - White - Certified Refurbished,149.99,169.99,Free shipping,https://www.ebay.com/itm/198026237563?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417,20.0,11.77
2026-03-23 16:04:51,"EcoFlow GLACIER Car Refrigerator Plug-in Battery, for Camping, Travel, Fishing",217.5,399.0,Free shipping,https://www.latest.ebay.com/itm/145055179672?src=urllib&_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432,181.5,45.49
2026-03-23 16:04:51,Black Diamond 7-Band Stereo Equalizer/Crossover Pre Amp Equalizer - EQ7LS,22.46,22.46,Free shipping,https://www.latest.ebay.com/itm/305663604431?src=urllib&_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432,0.0,0.0
2026-03-23 16:04:51,"DS18 PRO-GM6SE 6.5"" Sealed Back Mid-Range Car Speaker Loudspeaker 480 Watts",23.64,26.95,Free shipping,https://www.latest.ebay.com/itm/303844921792?src=urllib&_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432,3.3099999999999987,12.28
2026-03-23 16:04:51,"DS18 PRO-X6.4BM  6.5"" MIDRANGE BULLET LOUDSPEAKER 4 OHM 500 WATTS",39.71,39.71,Free shipping,https://www.latest.ebay.com/itm/303865253958?src=urllib&_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432,0.0,0.0
2026-03-23 16:04:51,Nikon NIKKOR Z 50mm f/1.8 S Lens 20083,412.99,484.14,Free shipping,https://www.latest.ebay.com/itm/297697533084?src=urllib&_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425,71.14999999999998,14.7
2026-03-23 16:04:52,"EcoFlow GLACIER Car Refrigerator Plug-in Battery, for Camping, Travel, Fishing",217.5,399.0,Free shipping,https://www.ebay.com/itm/145055179672?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413,181.5,45.49
2026-03-23 16:04:52,Apple AirPods 2nd Gen Genuine Replacement Right or Left or Charging Case,15.49,15.49,Free shipping,https://www.ebay.com/itm/115878536964?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413,0.0,0.0
2026-03-23 16:04:52,Genuine Apple AirPods Pro (1st Gen) Replacement Parts Right Left AirPods or Case,27.89,27.89,Free shipping,https://www.ebay.com/itm/126039275830?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413,0.0,0.0
2026-03-23 16:04:52,Sony WH-1000XM6 The Best Wireless Noise Canceling Bluetooth Headphones,299.99,299.99,Free shipping,https://www.ebay.com/itm/267320613152?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413,0.0,0.0
2026-03-23 16:04:52,EcoFlow 3-in-1 45W USB C Charger with Retractable Cable 2-Port Fast Charger,99.99,109.0,Free shipping,https://www.ebay.com/itm/146825643438?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411,9.010000000000005,8.27
2026-03-23 16:04:53,EcoFlow Rapid Pro Charger (140W 4 Ports) 140W (Max) USB-C 4-in-1 Charger,124.99,139.0,Free shipping,https://www.ebay.com/itm/146812099970?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411,14.010000000000005,10.08
2026-03-23 16:04:53,EcoFlow Rapid Pro Charger (100W 3 Ports) 100W (Max) USB-C 3 in 1 Charger,112.49,129.0,Free shipping,https://www.ebay.com/itm/146812115381?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411,16.510000000000005,12.8
2026-03-23 16:04:53,EcoFlow RAPID 65W GaN USB Type C Charger Block Plug Power Adapter with Cable,37.49,49.99,Free shipping,https://www.ebay.com/itm/146006417024?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411,12.5,25.01
2026-03-23 16:04:53,Orbic Speed RC400L (Verizon) 4G LTE Mobile WiFi Hotspot,22.99,22.99,Free shipping,https://www.ebay.com/itm/276624956523?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405,0.0,0.0
2026-03-23 16:04:53,Epson EcoTank ET-2850 Printer - White - Certified Refurbished,139.99,169.99,Free shipping,https://www.ebay.com/itm/225869836470?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405,30.0,17.65
2026-03-23 16:04:53,"Lifelong 15.6"" 1080P Portable Monitor G70-T - IPS, Built-In Speakers, 60Hz, HDMI",39.99,129.99,Free shipping,https://www.ebay.com/itm/397043631826?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405,90.0,69.24
2026-03-23 19:04:17,Apple iPhone 15 Pro A2848 256GB Unlocked - Very Good Condition,490.99,490.99,Free shipping,https://www.ebay.com/itm/356227813818?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,0.0,0.0
